source_frame,source_id,citation,doi,species,author_norm,year,author_year_key,cross_frame_group_status,existing_egwee_programme,identity_action,outcome_opened
SF04,SF04R20,Giombini et al. (2017) Heredity 118: 568-577,,Syagrus romanzoffiana,giombini,2017,giombini|2017,probable_same_publication_needs_identity_confirmation,,review_once_cross_frame_do_not_double_count,no
SF04,SF04R21,Millán-Aguilar et al. (2016) Forests 7: art197,,Avicennia germinans,millan,2016,millan|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R22,Otao et al. (2016) Applications in Plant Sciences 4: art1500110,,Indigofera pseudotinctoria,otao,2016,otao|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R23,Ahrens & James (2016) Conservation Genetics 17: 891-901,,Comesperma polygaloides,ahrens,2016,ahrens|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R24,Lara-Romero et al. (2016) Heredity 116: 417-423,,Silene ciliata,lara,2016,lara|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R25,Aavik et al. (2017) Biological Conservation 210: 125-135,,Rhinanthus osiliensis,aavik,2017,aavik|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R26,Melo & Franceschinelli (2016) Journal of Tropical Ecology 32: 135-145,,Cabralea canjerana,melo,2016,melo|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R27,Matesanz et al. (2017) Frontiers in Plant Science 8: art843,,Centaurea hyssopifolia,matesanz,2017,matesanz|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R28,Suárez-Montes et al. (2016) PeerJ 4: e2764,,Aphelandra aurantiaca,suarez,2016,suarez|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R29,Astuti et al. (2017) Nature Conservation 22: 169-190,,Cistus laurifolius,astuti,2017,astuti|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R30,Bupp et al. (2017) Conservation Genetics 18: 77-88,,Lupinus aridorum,bupp,2017,bupp|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R31,Crichton et al. (2016) Conservation Genetics 17: 547-556,,Melampyrum sylvaticum,crichton,2016,crichton|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R32,Martínez-Natarén et al. (2017) Journal of Tropical Ecology 33: 285-294,,Manikara zapota,martinez,2017,martinez|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R33,Shiga et al. (2017) Journal of Plant Research 130: 83-93,,Nuphar submersa,shiga,2017,shiga|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R34,Stevens et al. (2015) New Zealand Journal of Ecology 39: 190-197,,Melicytus ramiflorus,stevens,2015,stevens|2015,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R35,Pellegrino et al. (2015) BMC Plant Biology 15: art222,,Serapias lingua,pellegrino,2015,pellegrino|2015,probable_same_publication_needs_identity_confirmation,ML001,link_existing_egwee_programme_do_not_recruit_as_new,no
SF04,SF04R36,White et al. (1999) Molecular Ecology 8: 1899-1909,,Swietenia humilis Zucc.,white,1999,white|1999,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R37,Tunaitiene et al. (2017) Biochemical Systematics and Ecology 70: 294-303,,Erigeron annuus,tunaitiene,2017,tunaitiene|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF04,SF04R38,Heinicke et al. (2016) Flora 224: 42-49.,,Stipa pennata,heinicke,2016,heinicke|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,1,"Beghé, D., Piotti, A., Satovic, Z., De La Rosa, R., Belaj, A., 2017. Pollen-mediated gene flow and fine-scale spatial genetic structure in Olea europaea subsp. europaea var. sylvestris. Ann. Bot. 119, 671–679. https://doi.org/10.1093/aob/mcw246",10.1093/aob/mcw246,Olea europaea spp europaea var sylvestris,beghe,2017,beghe|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,2,"Berens, D.G., Braun, C., Gonzalez-Martinez, S.C., Griebeler, E.M., Nathan, R., Böhning-Gaese, K., 2014. Fine-scale spatial genetic dynamics over the life cycle of the tropical tree Prunus africana. Heredity (Edinb). 113, 401–407. https://doi.org/10.1038/hdy.2014.40",10.1038/hdy.2014.40,Prunus africana,berens,2014,berens|2014,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,4,"Bizoux, J.P., Daïnou, K., Bourland, N., Hardy, O.J., Heuertz, M., Mahy, G., Doucet, J.L., 2009. Spatial genetic structure in Milicia excelsa (Moraceae) indicates extensive gene dispersal in a low-density wind-pollinated tropical tree. Mol. Ecol. 18, 4398–4408. https://doi.org/10.1111/j.1365-294X.2009.04365.x",10.1111/j.1365-294x.2009.04365.x,Milicia excelsa,bizoux,2009,bizoux|2009,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,8,"Cloutier, D., Hardy, O.J., Caron, H., Ciampi, A.Y., Degen, B., Kanashiro, M., Schoen, D.J., 2007. Low Inbreeding and High Pollen Dispersal Distances in Populations of Two Amazonian Forest Tree Species. Biotropica 39, 406–415. https://doi.org/10.1111/j.1744-7429.2007.00266.x",10.1111/j.1744-7429.2007.00266.x,Carapa guianensis;Sextonia rubra,cloutier,2007,cloutier|2007,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,9,"Dodd, R.S., Mayer, W., Nettel, A., Afzal-Rafii, Z., 2013. Clonal growth and fine-scale genetic structure in tanoak (Notholithocarpus densiflorus: Fagaceae). J. Hered. 104, 105–114. https://doi.org/10.1093/jhered/ess080",10.1093/jhered/ess080,Notholithocarpus densiflorus,dodd,2013,dodd|2013,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,10,"Duminil, J., Mendene Abessolo, D.T., Ndiade Bourobou, D., Doucet, J.L., Loo, J., Hardy, O.J., 2016. High selfing rate, limited pollen dispersal and inbreeding depression in the emblematic African rain forest tree Baillonella toxisperma – Management implications. For. Ecol. Manage. 379, 20–29. https://doi.org/10.1016/j.foreco.2016.08.003",10.1016/j.foreco.2016.08.003,Baillonella toxisperma,duminil,2016,duminil|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,11,"Duminil, J., Daïnou, K., Kaviriri, D.K., Gillet, P., Loo, J., Doucet, J.L., Hardy, O.J., 2016. Relationships between population density, fine-scale genetic structure, mating system and pollen dispersal in a timber tree from African rainforests. Heredity (Edinb). 116, 295–303. https://doi.org/10.1038/hdy.2015.101",10.1038/hdy.2015.101,Erythrophleum suaveolens,duminil,2016,duminil|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,13,"Ganzhorn, S.M., Thomas, W.W., Gaiotto, F.A., Lewis, J.D., 2015. Spatial genetic structure of Manilkara maxima (Sapotaceae), a tree species from the Brazilian Atlantic forest. J. Trop. Ecol. 31, 437–447. https://doi.org/10.1017/S0266467415000292",10.1017/s0266467415000292,Manikara maxima,ghanzorn,2015,ghanzorn|2015,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,15,"Hardy, O.J., Maggia, L., Bandou, E., Breyne, P., Caron, H., Chevallier, M.H., Doligez, A., Dutech, C., Kremer, A., Latouche-Hallé, C., Troispoux, V., Veron, V., Degen, B., 2006. Fine-scale genetic structure and gene dispersal inferences in 10 Neotropical tree species. Mol. Ecol. 15, 559–571. https://doi.org/10.1111/j.1365-294X.2005.02785.x",10.1111/j.1365-294x.2005.02785.x,Dycorynia guianensis;Moronobea coccinea;Sextonia rubra;Symphonia globulifera;Vouacapoua americana,hardy,2006,hardy|2006,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,16,"Heer, K., Kalko, E.K.V., Albrecht, L., García-Villacorta, R., Staeps, F.C., Herre, E.A., Dick, C.W., 2015. Spatial scales of genetic structure in free-standing and strangler figs (Ficus, Moraceae) inhabiting neotropical forests. PLoS One 10, 1–18. https://doi.org/10.1371/journal.pone.0133581",10.1371/journal.pone.0133581,Ficus yoponensis,heer,2015,heer|2015,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,17,"Jump, A.S., Rico, L., Coll, M., Peñuelas, J., 2012. Wide variation in spatial genetic structure between natural populations of the European beech (Fagus sylvatica) and its implications for SGS comparability. Heredity (Edinb). 108, 633–639. https://doi.org/10.1038/hdy.2012.1",10.1038/hdy.2012.1,Fagus sylvatica,jump,2012,jump|2012,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,19,"Kyndt, T., Assogbadjo, A.E., Hardy, O.J., Kaka’Ï, R.G., Sinsin, B., Van Damme, P., Gheysen, G., 2009. Spatial genetic structuring of baobab (Adansonia digitata, Malvaceae) in the traditional agroforestry systems of west africa. Am. J. Bot. 96, 950–957. https://doi.org/10.3732/ajb.0800266",10.3732/ajb.0800266,Adansonia digitata,kyndt,2009,kyndt|2009,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,20,"Lemos, R.P.M., D’Oliveira, C.B., Stefenon, V.M., 2015. Genetic structure and internal gene flow in populations of Schinus molle (Anacardiaceae) in the Brazilian Pampa. Tree Genet. Genomes 11. https://doi.org/10.1007/s11295-015-0885-7",10.1007/s11295-015-0885-7,Schinus molle,lemos,2015,lemos|2015,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,21,"Lind-Riehl, J., Gailing, O., 2015. Fine-scale spatial genetic structure of two red oak species, Quercus rubra and Quercus ellipsoidalis. Plant Syst. Evol. 301, 1601–1612. https://doi.org/10.1007/s00606-014-1173-y",10.1007/s00606-014-1173-y,Quercus ellipsoidalis;Quercus rubra,lind,2015,lind|2015,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,22,"Mizuki, I., Ishida, K., Tani, N., Tsumura, Y., 2010. Fine-scale spatial structure of genets and sexes in the dioecious plant Dioscorea japonica, which disperses by both bulbils and seeds. Evol. Ecol. 24, 1399–1415. https://doi.org/10.1007/s10682-010-9396-z.",10.1007/s10682-010-9396-z,Dioscorea japonica,mizuki,2010,mizuki|2010,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,23,"Nakagawa, M., 2010. Fine-scale genetic structure within plots of Polygala reinii (Polygalaceae) having an ant-dispersal seed. J. Plant Res. 123, 355–362. https://doi.org/10.1007/s10265-009-0276-y",10.1007/s10265-009-0276-y,Polygala reinii,nakagawa,2010,nakagawa|2010,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,24,"Oddou-Muratorio, S., Demesure-Musch, B., Pélissier, R., Gouyon, P.H., 2004. Impacts of gene flow and logging history on the local genetic structure of a scattered tree species, Sorbus torminalis L. Crantz. Mol. Ecol. 13, 3689–3702. https://doi.org/10.1111/j.1365-294X.2004.02373.x",10.1111/j.1365-294x.2004.02373.x,Sorbus torminalis,oddou,2004,oddou|2004,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,25,"Oddou-Muratorio, S., Bontemps, A., Klein, E.K., Chybicki, I., Vendramin, G.G., Suyama, Y., 2010. Comparison of direct and indirect genetic methods for estimating seed and pollen dispersal in Fagus sylvatica and Fagus crenata. For. Ecol. Manage. 259, 2151–2159. https://doi.org/10.1016/j.foreco.2010.03.001",10.1016/j.foreco.2010.03.001,Fagus crenata;Fagus sylvatica,oddou,2010,oddou|2010,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,27,"Sant’Anna, C.S., Sebbenn, A.M., Klabunde, G.H.F., Bittencourt, R., Nodari, R.O., Mantovani, A., dos Reis, M.S., 2013. Realized pollen and seed dispersal within a continuous population of the dioecious coniferous Brazilian pine [Araucaria angustifolia (Bertol.) Kuntze]. Conserv. Genet. 14, 601–613. https://doi.org/10.1007/s10592-013-0451-5",10.1007/s10592-013-0451-5,Araucaria angustifolia,sant,2013,sant|2013,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,28,"Schroeder, J.W., Tran, H.T., Dick, C.W., 2014. Fine scale spatial genetic structure in Pouteria reticulata (Engl.) Eyma (Sapotaceae), a dioecious, vertebrate dispersed tropical rain forest tree species. Glob. Ecol. Conserv. 1, 43–49. https://doi.org/10.1016/j.gecco.2014.07.002",10.1016/j.gecco.2014.07.002,Pouteria reticulata,schroeder,2014,schroeder|2014,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,29,"Soto, A., Lorenzo, Z., Gil, L., 2007. Differences in fine-scale genetic structure and dispersal in Quercus ilex L. and Q. suber L.: Consequences for regeneration of mediterranean open woods. Heredity (Edinb). 99, 601–607. https://doi.org/10.1038/sj.hdy.6801007",10.1038/sj.hdy.6801007,Quercus ilex;Quercus suber,soto,2007,soto|2007,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,30,"Theim, T.J., Shirk, R.Y., Givnish, T.J., 2014. Spatial genetic structure in four understory Psychotria species (Rubiaceae) and implications for tropical forest diversity. Am. J. Bot. 101, 1189–1199. https://doi.org/10.3732/ajb.1300460",10.3732/ajb.1300460,Psychothria horizontalis;Psychothria marginata;Psychotria acuminata;Psychotria hoffmannseggiana,theim,2014,theim|2014,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,31,"Theim, T.J., Shirk, R.Y., Givnish, T.J., 2014. Spatial genetic structure in four understory Psychotria species (Rubiaceae) and implications for tropical forest diversity. Am. J. Bot. 101, 1189–1199. https://doi.org/10.3732/ajb.1300460",10.3732/ajb.1300460,Ceratiola ericoides,trapnell,2008,trapnell|2008,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,32,"Wang, R., Compton, S.G., Chen, X.Y., 2011. Fragmentation can increase spatial genetic structure without decreasing pollen-mediated gene flow in a wind-pollinated tree. Mol. Ecol. 20, 4421–4432. https://doi.org/10.1111/j.1365-294X.2011.05293.x",10.1111/j.1365-294x.2011.05293.x,Castanopsis sclerophylla,wang,2011,wang|2011,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,42,"Van Rossum, F., Triest, L., 2003. Spatial Genetic Structure and Reproductive Success in Fragmented and Continuous Populations of Primula vulgaris. Folia Geobot. 38, 239–254.",,Primula vulgaris,van,2003,van|2003,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,44,"Van Rossum, F., Triest, L., 2007. Fine-scale spatial genetic structure of the distylous Primula veris in fragmented habitats. Plant Biol. 9, 374–382. https://doi.org/10.1055/s-2006-924632",10.1055/s-2006-924632,Primula veris,van,2007,van|2007,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,46,"Born, C., Hardy, O.J., Chevallier, M.H., Ossari, S., Attéké, C., Wickings, E.J., Hossaert-Mckey, M., 2008. Small-scale spatial genetic structure in the Central African rainforest tree species Aucoumea klaineana: A stepwise approach to infer the impact of limited gene dispersal, population history and habitat fragmentation. Mol. Ecol. 17, 2041–2050. https://doi.org/10.1111/j.1365-294X.2007.03685.x",10.1111/j.1365-294x.2007.03685.x,Aucoumea klaineana,born,2008,born|2008,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,48,"Aizawa, M., Nakayama, C., Ohkubo, T., 2016. Comparison of fine-scale spatial genetic structure of two sympatric Rhododendron shrub species in forest habitat having different seed weights: A case study. Silvae Genet. 65, 39–45. https://doi.org/10.1515/sg-2016-0015",10.1515/sg-2016-0015,Rhododendron kaempferi;Rhodondendron semibarbatum,aizawa,2016,aizawa|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,49,"Albaladejo, R.G., Guzmán, B., González-Martínez, S.C., Aparicio, A., 2012. Extensive pollen flow but few pollen donors and high reproductive variance in an extremely fragmented landscape. PLoS One 7, 1–9. https://doi.org/10.1371/journal.pone.0049012",10.1371/journal.pone.0049012,Pistacia lentiscus,albadalejo,2012,albadalejo|2012,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,51,"Araújo, M.R.G., Melo Júnior, A.F. de, Menezes, E.V., Brandão, M.M., Cota, L.G., Oliveira, D.A. de, Royo, V. de A., Vieira, F.A., 2017. Fine-scale spatial genetic structure and gene flow in Acrocomia aculeata (Arecaceae): Analysis in an overlapping generation. Biochem. Syst. Ecol. 71, 147–154. https://doi.org/10.1016/j.bse.2017.02.005",10.1016/j.bse.2017.02.005,Acrocomia aculeata,araujo,2017,araujo|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,52,"Bessega, C., Pometti, C.L., Ewens, M., Saidman, B.O., Vilardi, J.C., 2016. Fine-scale spatial genetic structure analysis in two Argentine populations of Prosopis alba (Mimosoideae) with different levels of ecological disturbance. Eur. J. For. Res. 135, 495–505. https://doi.org/10.1007/s10342-016-0948-9",10.1007/s10342-016-0948-9,Prosopis alba,bessega,2016,bessega|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,53,"Browne, L., Ottewell, K., Karubian, J., 2015. Short-term genetic consequences of habitat loss and fragmentation for the neotropical palm Oenocarpus bataua. Heredity (Edinb). 115, 389–395. https://doi.org/10.1038/hdy.2015.35",10.1038/hdy.2015.35,Oenocarpus bataua,browne,2015,browne|2015,probable_same_publication_needs_identity_confirmation,,review_once_cross_frame_do_not_double_count,no
SF05,54,"Budde, K.B., González-Martínez, S.C., Navascués, M., Burgarella, C., Mosca, E., Lorenzo, Z., Zabal-Aguirre, M., Vendramin, G.G., Verdú, M., Pausas, J.G., Heuertz, M., 2017. Increased fire frequency promotes stronger spatial genetic structure and natural selection at regional and local scales in Pinus halepensis Mill. Ann. Bot. 119, 1061–1072. https://doi.org/10.1093/aob/mcw286",10.1093/aob/mcw286,Pinus halepensis,budde,2017,budde|2017,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,56,"Buzatti, R.S. de O., Ribeiro, R.A., Filho, J.P. de L., Lovato, M.B., 2012. Fine-scale spatial genetic structure of Dalbergia nigra (Fabaceae), a threatened and endemic tree of the Brazilian Atlantic Forest. Genet. Mol. Biol. 35, 838–846. https://doi.org/10.1590/S1415-47572012005000066",10.1590/s1415-47572012005000066,Dalbergia nigra,buzatti,2012,buzatti|2012,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,57,"Castilla, A.R., Garrote, P.J., ?ywiec, M., Calvo, G., Suárez-Esteban, A., Delibes, M., Godoy, J.A., Picó, F.X., Fedriani, J.M., 2019. Genetic rescue by distant trees mitigates qualitative pollen limitation imposed by fine-scale spatial genetic structure. Mol. Ecol. 28, 4363–4374. https://doi.org/10.1111/mec.15233",10.1111/mec.15233,Pyrus bourgaeana,castilla,2019,castilla|2019,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,62,"Collevatti, R.G., Telles, M.P.C., Lima, J.S., Gouveia, F.O., Soares, T.N., 2014. Contrasting spatial genetic structure in Annona crassiflora populations from fragmented and pristine savannas. Plant Syst. Evol. 300, 1719–1727. https://doi.org/10.1007/s00606-014-0997-9",10.1007/s00606-014-0997-9,Annona crassiflora,collevatti,2014,collevatti|2014,probable_same_publication_needs_identity_confirmation,,review_once_cross_frame_do_not_double_count,no
SF05,64,"Jacquemyn, H., Brys, R., Vandepitte, K., Honnay, O., Roldán-Ruiz, I., 2006. Fine-scale genetic structure of life history stages in the food-deceptive orchid Orchis purpurea. Mol. Ecol. 15, 2801–2808. https://doi.org/10.1111/j.1365-294X.2006.02978.x",10.1111/j.1365-294x.2006.02978.x,Orchis purpurea,jacquemyn,2006,jacquemyn|2006,author_year_collision_species_disagree,,keep_separate_unless_full_citation_or_doi_proves_identity,no
SF05,65,"Jacquemyn, H., Wiegand, T., Vandepitte, K., Brys, R., Roldán-Ruiz, I., Honnay, O., 2009. Multigenerational analysis of spatial structure in the terrestrial, food-deceptive orchid Orchis mascula. J. Ecol. 97, 206–216. https://doi.org/10.1111/j.1365-2745.2008.01464.x",10.1111/j.1365-2745.2008.01464.x,Orchis mascula,jacquemyn,2009,jacquemyn|2009,author_year_collision_species_disagree,,keep_separate_unless_full_citation_or_doi_proves_identity,no
SF05,66,"Jin, Z., Li, J., Liu, L., 2012. Fine-scale spatial genetic structure within age classes of the two fragmented populations of Sinocalycanthus chinensis Cheng et S.Y. Chang, an endangered plant species endemic to China. Biochem. Syst. Ecol. 43, 117–124. https://doi.org/10.1016/j.bse.2012.02.023.",10.1016/j.bse.2012.02.023,Sinocalucanthus chinensis,jin,2012,jin|2012,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,67,"Yamagishi, H., Tomimatsu, H., Ohara, M., 2007. Fine-scale spatial genetic structure within continuous and fragmented populations of Trillium camschatcense. J. Hered. 98, 367–372. https://doi.org/10.1093/jhered/esm040",10.1093/jhered/esm040,Trillium camschatcense,yamagishi,2007,yamagishi|2007,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,68,"Yao, X., Zhang, J., Ye, Q., Huang, H., 2011. Fine-scale spatial genetic structure and gene flow in a small, fragmented population of Sinojackia rehderiana (Styracaceae), an endangered tree species endemic to China. Plant Biol. 13, 401–410. https://doi.org/10.1111/j.1438-8677.2010.00361.x",10.1111/j.1438-8677.2010.00361.x,Sinojackia rehderiana,yao,2011,yao|2011,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,69,"Chung, M.Y., Nason, J.D., Chung, M.G., 2007. Effects of population succession on demographic and genetic processes: Predictions and tests in the daylily Hemerocallis thunbergii (Liliaceae). Mol. Ecol. 16, 2816–2829. https://doi.org/10.1111/j.1365-294X.2007.03361.x",10.1111/j.1365-294x.2007.03361.x,Hemerocallis thunbergii,chung,2007,chung|2007,author_year_collision_species_disagree,,keep_separate_unless_full_citation_or_doi_proves_identity,no
SF05,70,"Chybicki, I.J., Trojankiewicz, M., Oleksa, A., Dzialuk, A., Burczyk, J., 2009. Isolation-by-distance within naturally established populations of European beech (Fagus sylvatica). Botany 87, 791–798. https://doi.org/10.1139/B09-049.",10.1139/b09-049,Fagus sylvatica,chybicki,2010,chybicki|2010,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,71,"Côrtes, M.C., Uriarte, M., Lemes, M.R., Gribel, R., John Kress, W., Smouse, P.E., Bruna, E.M., 2013. Low plant density enhances gene dispersal in the Amazonian understory herb Heliconia acuminata. Mol. Ecol. 22, 5716–5729. https://doi.org/10.1111/mec.12495",10.1111/mec.12495,Heliconia acuminata,cortes,2013,cortes|2013,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,73,"Dering, M., Sękiewicz, K., Iszkuło, G., Chojnacka, A., Tomaszewski, D., Pers-Kamczyc, E., Karolewski, P., 2018. Spatial genetic structure and clonal structure of Prunus serotina during invasive spread. Silva Fenn. 52, 1–21. https://doi.org/10.14214/sf.9987",10.14214/sf.9987,Prunus serotina,dering,2018,dering|2018,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,74,"Gigant, R.L., De Bruyn, A., M’sa, T., Viscardi, G., Gigord, L., Gauvin-Bialecki, A., Pailler, T., Humeau, L., Grisoni, M., Besse, P., 2016. Combining pollination ecology and fine-scale spatial genetic structure analysis to unravel the reproductive strategy of an insular threatened orchid. South African J. Bot. 105, 25–35. https://doi.org/10.1016/j.sajb.2016.02.205",10.1016/j.sajb.2016.02.205,Vanilla humblotii,gigant,2016,gigant|2016,no_cross_frame_author_year_collision,,screen_as_source_frame_record,no
SF05,75,"Giombini, M.I., Bravo, S.P., Sica, Y. V., Tosto, D.S., 2017. Early genetic consequences of defaunation in a large-seeded vertebrate-dispersed palm (Syagrus romanzoffiana). Heredity (Edinb). 118, 568–577. https://doi.org/10.1038/hdy.2016.130",10.1038/hdy.2016.130,Syagrus romanzoffiana,giombini,2017,giombini|2017,probable_same_publication_needs_identity_confirmation,,review_once_cross_frame_do_not_double_count,no
